"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"75","Power of the #BlueTextBoxes - #iPhone $AAPL #iMessage https://t.co/v89lLgJBNm",FALSE,0,NA,2017-08-02 14:21:22,FALSE,NA,"892752186001809409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mjuan91",0,FALSE,FALSE,NA,NA
"76","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:21:16,FALSE,NA,"892752160517222400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AHISolutnsio",708,TRUE,FALSE,NA,NA
"77","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:21:10,FALSE,NA,"892752135292542977",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JonesRealotCy",708,TRUE,FALSE,NA,NA
"78","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:21:07,FALSE,NA,"892752124920160257",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","d7ccoeyg",708,TRUE,FALSE,NA,NA
"79","RT @OphirGottlieb: https://t.co/UDV2X6g8EO
Apple hits record high, powers Dow past 22,000
-
$AAPL",FALSE,0,NA,2017-08-02 14:21:02,FALSE,NA,"892752102950264832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","5150CENT",2,TRUE,FALSE,NA,NA
"80","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:21:01,FALSE,NA,"892752099724886016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","abrnesip",708,TRUE,FALSE,NA,NA
"81","RT @option_snipper: $aapl sep15 160c now at 3.25  oct20  160c now at 4.94  - these are perfect examples of using 20/80 rule to leverage on‚Ä¶",FALSE,0,NA,2017-08-02 14:20:59,FALSE,NA,"892752088467374081",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","andrewd173",1,TRUE,FALSE,NA,NA
"82","$AAPL cash pile hit a new record of $261.5B w/ a market capitalization of $822.33B, makes it the worlds most valuable public firm.",FALSE,0,NA,2017-08-02 14:20:55,FALSE,NA,"892752072705167361",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DTradingAcademy",0,FALSE,FALSE,NA,NA
"83","when does $AAPL go red?",FALSE,0,NA,2017-08-02 14:20:54,FALSE,NA,"892752071295938561",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Doobcox680",0,FALSE,FALSE,NA,NA
"84","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:20:51,FALSE,NA,"892752058566103040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","djtraceoffiaicl",708,TRUE,FALSE,NA,NA
"85","RT @StockTwits: Carl Icahn sold his $AAPL stake on April 28, 2016 at $95/share.

That means he's missed a massive 66% move since https://t.‚Ä¶",FALSE,0,NA,2017-08-02 14:20:51,FALSE,NA,"892752057030983680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ManFromMarina",18,TRUE,FALSE,NA,NA
"86","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:20:44,FALSE,NA,"892752029185081345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wommercialJones",708,TRUE,FALSE,NA,NA
"87","RT @StockTwits: If you missed it, don't worry. Here's  $AAPL earnings in 50 seconds Ì†ΩÌ∏éÌ†ΩÌπå https://t.co/KwXK5xlZHU",FALSE,0,NA,2017-08-02 14:20:43,FALSE,NA,"892752021127917568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mag405",9,TRUE,FALSE,NA,NA
"88","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:20:36,FALSE,NA,"892751993319677953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EarthBabyYMagoa",708,TRUE,FALSE,NA,NA
"89","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:20:32,FALSE,NA,"892751978526253058",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","itnabowness",708,TRUE,FALSE,NA,NA
"90","510% or +8228 on $AAPL 152.5 calls. BOOM!!  Makes for 4 out of 5 in earnings plays. @JasonBondPicks #MRM‚Ä¶ https://t.co/Gv420tQEsJ",FALSE,0,NA,2017-08-02 14:20:31,TRUE,NA,"892751974810226693",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TravisTheRhine",0,FALSE,FALSE,NA,NA
"91","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:20:25,FALSE,NA,"892751945676488704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheNightRrmaoe",708,TRUE,FALSE,NA,NA
"92","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:20:23,FALSE,NA,"892751938965708802",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KimWaltonOielnn",708,TRUE,FALSE,NA,NA
"93","RT @veryFatcat: Its all about #trump play.
$AAPL $SPX https://t.co/xwRXvNocSq",FALSE,0,NA,2017-08-02 14:20:19,FALSE,NA,"892751922532364289",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pjobbe",1,TRUE,FALSE,NA,NA
"94","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:20:13,FALSE,NA,"892751896934592513",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KyleFeldbearu",708,TRUE,FALSE,NA,NA
"95","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:20:01,FALSE,NA,"892751845252366338",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EddieAt1som",708,TRUE,FALSE,NA,NA
"96","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:19:56,FALSE,NA,"892751827246211072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dannygara7c0i",708,TRUE,FALSE,NA,NA
"97","$AAPL probably closes on the day below $155",FALSE,0,NA,2017-08-02 14:19:55,FALSE,NA,"892751820858241025",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HarrisStevenJ",0,FALSE,FALSE,NA,NA
"98","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:19:48,FALSE,NA,"892751793544990720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fe2o3asdiv",708,TRUE,FALSE,NA,NA
"99","If you own $aapl, what is you exit strategy? Volume has collapsed. Look at the grey bars. How do you get out? https://t.co/bCUTC3ZVED",FALSE,0,NA,2017-08-02 14:19:48,FALSE,NA,"892751790856437760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JeffCNYC",0,FALSE,FALSE,NA,NA
"100","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:19:46,FALSE,NA,"892751785982603264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MitchellgGnaB",708,TRUE,FALSE,NA,NA
"101","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:19:37,FALSE,NA,"892751745406906369",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_tcla7r80k",708,TRUE,FALSE,NA,NA
"102","@diggydoy If $AAPL gets filled in today that would also be an ominous sign for tech trade.  Remains to be seen.",FALSE,0,"diggydoy",2017-08-02 14:19:31,FALSE,"892751483245965314","892751720002060290","27376840","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GrantMBeasley",0,FALSE,FALSE,NA,NA
"103","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:19:30,FALSE,NA,"892751716172562432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SCARLETANDGODL",708,TRUE,FALSE,NA,NA
"104","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:19:27,FALSE,NA,"892751705766592518",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Intlgdieu",708,TRUE,FALSE,NA,NA
"105","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:19:18,FALSE,NA,"892751666130415616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DirtyBas4s72",708,TRUE,FALSE,NA,NA
"106","$ILMN turned out a better play than $AAPL curiouser nd  curiouser",FALSE,0,NA,2017-08-02 14:19:12,FALSE,NA,"892751640129925120",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","DonJulioNY",0,FALSE,FALSE,NA,NA
"107","Surprised to read that Ì†ºÌ∑≠Ì†ºÌ∑∞ is the drag on Apple's Ì†ºÌ∑®Ì†ºÌ∑≥ revenue. Apple ecosystem (esp Watch &amp; AirPods) looks stronger than ever on ground. $AAPL",FALSE,0,NA,2017-08-02 14:19:02,FALSE,NA,"892751597653995520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RajatNarula",0,FALSE,FALSE,NA,NA
"108","@MalibuInvest That $AAPL put....Ì†æÌ¥ë",FALSE,0,"MalibuInvest",2017-08-02 14:19:01,FALSE,NA,"892751594881785856","113390942","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","bgage725",0,FALSE,FALSE,NA,NA
"109","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:18:56,FALSE,NA,"892751573914439680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Band_Manogers",708,TRUE,FALSE,NA,NA
"110","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:18:55,FALSE,NA,"892751568776425472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ejssicahhall",708,TRUE,FALSE,NA,NA
"111","Its all about #trump play.
$AAPL $SPX https://t.co/xwRXvNocSq",FALSE,0,NA,2017-08-02 14:18:53,FALSE,NA,"892751562044518401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","veryFatcat",1,FALSE,FALSE,NA,NA
"112","RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶",FALSE,0,NA,2017-08-02 14:18:52,FALSE,NA,"892751558823247872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","winnie_wesley",1254,TRUE,FALSE,NA,NA
"113","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:18:50,FALSE,NA,"892751550833143809",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","britgal583",708,TRUE,FALSE,NA,NA
"114","Wells Fargo Analyst, David Maris Lies To Clients In Research &amp; Shenanigans! Read All About it $wfc $vrx $aapl $hlf‚Ä¶ https://t.co/Z6Cmlmg5zJ",FALSE,0,NA,2017-08-02 14:18:42,TRUE,NA,"892751515198377984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","brianfires",0,FALSE,FALSE,NA,NA
"115","#Dow22K! $AAPL at record high on strong earnings. Plus #Adidas &amp; MLS and #ElonMusk's hyperloop at 1145aEST‚Ä¶ https://t.co/uXnG7a2CiE",FALSE,0,NA,2017-08-02 14:18:39,TRUE,NA,"892751501311037440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlexisTVNews",0,FALSE,FALSE,NA,NA
"116","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:18:33,FALSE,NA,"892751478326042624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SaraSchwa1ekn",708,TRUE,FALSE,NA,NA
"117","RT @StockTwits: When you've been long $AAPL this entire time and now you're just counting your paper like https://t.co/4yMRdArbSB https://t‚Ä¶",FALSE,0,NA,2017-08-02 14:18:32,FALSE,NA,"892751474652000256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jet_genius",46,TRUE,FALSE,NA,NA
"118","RT @TheTradingNinja: $aapl puts working because Tim Cook sucks lol.... https://t.co/Z8lFhGcW0N",FALSE,0,NA,2017-08-02 14:18:30,FALSE,NA,"892751465940373504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","paynej247",1,TRUE,FALSE,NA,NA
"119","Apple's PT raised by Guggenheim to $190.00. buy rating. https://t.co/ULCCLKVG2u $AAPL #AAPL",FALSE,0,NA,2017-08-02 14:18:30,FALSE,NA,"892751465198100483",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","RatingsNetwork",0,FALSE,FALSE,NA,NA
"120","$AAPL no follow through..",FALSE,0,NA,2017-08-02 14:18:29,FALSE,NA,"892751460894724096",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","MarketDeclassd",0,FALSE,FALSE,NA,NA
"121","$AAPL up 5.2% in 5 days after buy https://t.co/BJQyelHq1P",FALSE,0,"ItsAndrewLee",2017-08-02 14:18:25,FALSE,"890632698389184512","892751445547782144","162267602","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ItsAndrewLee",0,FALSE,FALSE,NA,NA
"122","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:18:24,FALSE,NA,"892751439398928384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyBrandBultre",708,TRUE,FALSE,NA,NA
"123","How we prepped for $aapl earnings https://t.co/i8DrbiwasL",FALSE,2,NA,2017-08-02 14:18:23,FALSE,NA,"892751437675016194",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","harmongreg",0,FALSE,FALSE,NA,NA
"124","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:18:20,FALSE,NA,"892751422059667456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tehphzcysy",708,TRUE,FALSE,NA,NA
"125","RT @ShannanSiemens: Now @SquawkStreet @jimcramer: Tim Cook is a big binge watcher. He gets it. $AAPL https://t.co/5XraxOL8zy",FALSE,0,NA,2017-08-02 14:18:12,FALSE,NA,"892751390275026944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KhalilMaknojia",4,TRUE,FALSE,NA,NA
"126","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:18:10,FALSE,NA,"892751381156818947",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","crossphe1ry",708,TRUE,FALSE,NA,NA
"127","$AAPL Locking in $2.00 on shorts day trade to compliment my $10.50 over night longs already in the bank. Sweet baby sweet",FALSE,0,NA,2017-08-02 14:18:10,FALSE,NA,"892751379969789952",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","StevePTrading",0,FALSE,FALSE,NA,NA
"128",".@Apple $AAPL says: fuck #privacy ... in China - Dow bursts passed 22k. https://t.co/pBBUcEzJ1C",FALSE,0,NA,2017-08-02 14:18:08,FALSE,NA,"892751371325263872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Adam__Beckett",0,FALSE,FALSE,NA,NA
"129","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:18:06,FALSE,NA,"892751363922329600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EuagnVoi",708,TRUE,FALSE,NA,NA
"130","RT @carlquintanilla: ""There are 1b iPhones out there. You give 'em AR and wireless charging, they're gonna get replaced"" - Morris Mark, on‚Ä¶",FALSE,0,NA,2017-08-02 14:17:58,FALSE,NA,"892751331987009540",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","B_A_Man_",5,TRUE,FALSE,NA,NA
"131","I see $AMZN $AAPL $FB entering the e-sports craze. Look for $TTWO as a buyout candidate.",FALSE,0,NA,2017-08-02 14:17:57,FALSE,NA,"892751327411003393",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sjwcpa",0,FALSE,FALSE,NA,NA
"132","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:17:56,FALSE,NA,"892751322126143488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","obedparsote",708,TRUE,FALSE,NA,NA
"133","RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy all:

NFL teams Ì†ºÌøà
NBA teams Ì†ºÌøÄ
MLB teams ‚öæÔ∏è
NHL teams Ì†ºÌøí

and still have $75B‚Ä¶",FALSE,0,NA,2017-08-02 14:17:55,FALSE,NA,"892751318326136835",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JanneArolinna",323,TRUE,FALSE,NA,NA
"134","About the market right now.

IN $AAPL WE TRUST 

$SPY $ES_F",FALSE,0,NA,2017-08-02 14:17:53,FALSE,NA,"892751309459394560",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Camonta",0,FALSE,FALSE,NA,NA
"135","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:17:53,FALSE,NA,"892751308116983809",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tweekin2k7",708,TRUE,FALSE,NA,NA
"136","@jsblokland Like when $AAPL split on april 2014 or when $BRK introduced Class B to let retail buying some parts",FALSE,0,"jsblokland",2017-08-02 14:17:47,FALSE,"892713830907863042","892751286571077632","51689310","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","p_odo",0,FALSE,FALSE,NA,NA
"137","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:17:46,FALSE,NA,"892751280380059650",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FremontSpsrot",708,TRUE,FALSE,NA,NA
"138","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:17:44,FALSE,NA,"892751274160119809",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pSankHalfpitn",708,TRUE,FALSE,NA,NA
"139","Apple: ‚ÄúWe thought Apple‚Äôs third quarter call was one of its most bullish in recent memory,‚Äù says Macquarie
https://t.co/TYbN6V3Yjz $AAPL",FALSE,0,NA,2017-08-02 14:17:36,FALSE,NA,"892751237933703169",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RKLouie1",0,FALSE,FALSE,NA,NA
"140","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:17:27,FALSE,NA,"892751203058286592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GMicha1e1l",708,TRUE,FALSE,NA,NA
"141","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:17:22,FALSE,NA,"892751178169278465",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AtlantaClcsasi",708,TRUE,FALSE,NA,NA
"142","@CNBC Get Colin Gillis (if he's not fired) to talk about his sell and $85 target on $AAPL.  Also Andy Hargreaves with $140 @jimcramer :)",FALSE,0,"CNBC",2017-08-02 14:17:18,FALSE,NA,"892751161299791872","20402945","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chiumeister",0,FALSE,FALSE,NA,NA
"143","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 14:17:08,FALSE,NA,"892751122150174722",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RIKITREARD",708,TRUE,FALSE,NA,NA
